date,month,day,year,J_Date,site,baysite,bay,species,length
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,59
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,48
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,55
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,42
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,34
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,52
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,51
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,35
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,38
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,38
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,39
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,47
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,38
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,41
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,43
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,43
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,44
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,51
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,36
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,45
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,37
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,35
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,47
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,29
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,34
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,52
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,33
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,39
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,40
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,36
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,34
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,42
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,41
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,51
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,43
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,44
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,41
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,33
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,51
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,56
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,49
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,35
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,42
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,37
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,32
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,41
5/22/2022,May,22,2022,142,362,CH-4,Chief Cove,pink salmon,34
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,59
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,48
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,46
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,50
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,59
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,58
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,46
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,44
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,41
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,48
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,45
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,66
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,41
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,62
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,37
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,60
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,41
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,51
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,60
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,58
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,44
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,34
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,54
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,54
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,57
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,48
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,35
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,59
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,44
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,43
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,46
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,50
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,60
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,62
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,39
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,46
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,54
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,56
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,58
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,57
5/24/2022,May,24,2022,144,366,Kil-4,Kiliuda,pink salmon,38
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,36
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,54
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,83
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,32
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,46
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,36
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,34
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,33
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,37
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,39
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,38
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,54
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,40
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,60
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,58
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,44
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,43
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,48
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,49
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,33
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,52
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,45
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,48
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,38
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,59
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,45
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,74
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,43
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,33
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,50
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,35
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,51
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,43
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,45
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,40
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,36
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,49
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,44
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,33
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,33
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,41
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,51
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,53
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,37
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,48
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,42
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,41
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,36
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,47
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,57
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,51
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,31
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,35
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,51
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,43
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,50
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,54
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,34
5/24/2022,May,24,2022,144,369,Kil-2,Kiliuda,pink salmon,33
6/12/2022,June,12,2022,153,372,Lam North,Cook,pink salmon,72
6/12/2022,June,12,2022,153,372,Lam North,Cook,pink salmon,52
6/12/2022,June,12,2022,153,375,Lam South,Cook,pink salmon,33
6/12/2022,June,12,2022,153,375,Lam South,Cook,pink salmon,43
6/12/2022,June,12,2022,153,375,Lam South,Cook,pink salmon,37
7/2/2022,July,2,2022,183,380,.,Chief Cove,pink salmon,74
7/2/2022,July,2,2022,183,380,.,Chief Cove,pink salmon,79
7/2/2022,July,2,2022,183,380,.,Chief Cove,pink salmon,70
7/2/2022,July,2,2022,183,376,.,Chief Cove,pink salmon,78
7/2/2022,July,2,2022,183,376,.,Chief Cove,pink salmon,43
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,54
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,68
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,60
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,55
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,56
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,70
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,57
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,52
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,54
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,56
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,47
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,57
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,57
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,50
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,54
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,53
7/4/2022,July,4,2022,185,385,.,Agripina,pink salmon,58
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,69
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,67
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,57
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,60
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,66
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,58
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,61
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,60
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,45
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,51
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,60
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,66
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,58
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,50
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,68
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,60
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,66
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,62
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,66
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,56
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,63
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,68
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,59
7/4/2022,July,4,2022,185,383,.,Agripina,pink salmon,54
7/4/2022,July,4,2022,185,384,.,Agripina,pink salmon,64
7/4/2022,July,4,2022,185,386,.,Agripina,pink salmon,32
7/4/2022,July,4,2022,185,386,.,Agripina,pink salmon,30
7/4/2022,July,4,2022,185,382,.,Agripina,pink salmon,48
7/4/2022,July,4,2022,185,382,.,Agripina,pink salmon,61
7/4/2022,July,4,2022,185,382,.,Agripina,pink salmon,53
7/4/2022,July,4,2022,185,382,.,Agripina,pink salmon,57
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,55
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,55
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,50
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,53
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,60
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,47
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,54
7/4/2022,July,4,2022,185,381,.,Agripina,pink salmon,58
7/6/2022,July,6,2022,187,389,.,Port Wrangall,pink salmon,52
7/6/2022,July,6,2022,187,389,.,Port Wrangall,pink salmon,64
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,44
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,46
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,49
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,47
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,53
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,47
7/6/2022,July,6,2022,187,388,.,Port Wrangall,pink salmon,42
7/6/2022,July,6,2022,187,387,.,Port Wrangall,pink salmon,54
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,55
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,59
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,58
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,62
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,53
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,59
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,55
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,56
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,57
7/8/2022,July,8,2022,189,396,.,Mitrofania,pink salmon,57
7/10/2022,July,10,2022,191,397,.,Fox,pink salmon,60
7/10/2022,July,10,2022,191,397,.,Fox,pink salmon,65
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,76
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,65
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,70
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,74
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,71
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,65
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,37
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,63
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,67
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,73
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,74
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,70
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,65
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,66
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,64
7/10/2022,July,10,2022,191,401,.,Fox,pink salmon,63
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,61
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,69
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,70
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,50
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,75
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,70
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,45
7/10/2022,July,10,2022,191,400,.,Fox,pink salmon,65
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,73
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,58
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,70
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,69
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,58
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,73
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,66
7/10/2022,July,10,2022,191,399,.,Fox,pink salmon,63
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,68
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,64
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,74
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,74
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,63
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,75
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,69
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,59
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,74
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,71
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,78
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,69
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,68
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,62
7/10/2022,July,10,2022,191,398,.,Fox,pink salmon,73
7/12/2022,July,12,2022,193,403,.,Balboa,pink salmon,70
7/12/2022,July,12,2022,193,403,.,Balboa,pink salmon,73
7/12/2022,July,12,2022,193,405,.,Balboa,pink salmon,63
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,89
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,86
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,75
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,76
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,82
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,89
7/12/2022,July,12,2022,193,.,White Rock,ALB,pink salmon,93
7/13/2022,July,13,2022,194,.,EG Patches,ALB,pink salmon,72
7/13/2022,July,13,2022,194,.,EG Patches,ALB,pink salmon,65
7/13/2022,July,13,2022,194,.,EG Patches,ALB,pink salmon,77
7/13/2022,July,13,2022,194,.,EG Patches,ALB,pink salmon,47
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,73
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,92
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,79
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,58
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,74
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,52
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,53
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,52
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,47
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,46
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,58
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,53
7/13/2022,July,13,2022,194,.,Lam #2,ALB,pink salmon,64
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,79
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,74
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,77
7/13/2022,July,13,2022,194,.,White Rock,ALB,pink salmon,75
7/14/2022,July,14,2022,195,.,Lam #2,ALB,pink salmon,44
7/14/2022,July,14,2022,195,.,Back Bay EG,ALB,pink salmon,74
7/14/2022,July,14,2022,195,.,Back Bay EG,ALB,pink salmon,62
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,67
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,64
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,68
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,64
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,59
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,57
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,79
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,69
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,83
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,58
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,77
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,80
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,49
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,61
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,54
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,77
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,61
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,81
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,74
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,69
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,70
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,49
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,66
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,70
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,63
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,72
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,83
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,72
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,65
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,64
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,64
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,69
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,68
7/14/2022,July,14,2022,195,.,Lam #1,ALB,pink salmon,78
