Location,Date,year,Set #,Site,Species,Length,Weight (g),hatchery/wild,oto read,hatchery_site,freezer sample number
Cook,8/19/2023,2023,NA,Lam North,pink salmon,65,2.3686,unknown,Juneau,.,012-23
Cook,8/20/2023,2023,NA,Lam East,pink salmon,86,7.1674,unknown,Juneau,.,018-23
Cook,6/6/2024,2024,542,EG South,pink salmon,42,0.5191,unknown,n,.,24-034
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,53,1.2458,assume wild,n,.,24-001
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,59,1.5449,assume wild,n,.,24-002
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,56,1.7444,assume wild,n,.,24-003
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.5639,assume wild,n,.,24-004
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,33,0.264,assume wild,n,.,24-005
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,39,0.3923,assume wild,n,.,24-006
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.6153,assume wild,n,.,24-007
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,39,0.5162,assume wild,n,.,24-008
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,42,0.5469,assume wild,n,.,24-009
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,47,0.9073,assume wild,n,.,24-010
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,44,0.6546,assume wild,n,.,24-011
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,36,0.2878,assume wild,n,.,24-012
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.543,assume wild,n,.,24-013
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,36,0.3933,assume wild,n,.,24-014
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.6534,assume wild,n,.,24-015
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.6148,assume wild,n,.,24-016
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,45,0.7078,assume wild,n,.,24-017
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,46,0.7212,assume wild,n,.,24-018
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,42,0.5823,assume wild,n,.,24-019
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,40,0.4396,assume wild,n,.,24-020
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.6495,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,49,1.0263,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.6166,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,33,0.3203,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,47,0.8038,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,38,0.4428,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,52,1.0057,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,50,0.9283,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.5622,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,37,0.2842,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,47,0.7454,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,51,1.1762,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,47,0.743,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,36,0.3299,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,44,0.7452,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.5351,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,51,0.9929,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,39,0.562,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,45,0.6774,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,46,0.687,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,44,0.6706,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,46,0.7001,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,48,0.8738,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,48,0.907,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,42,0.5859,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,38,0.5171,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,45,0.6791,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,33,0.2534,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.5292,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,37,0.4738,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,40,0.4803,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,36,0.312,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.6255,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,32,0.2127,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,42,0.5337,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,40,0.4412,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.5324,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.6683,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,42,0.6674,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,39,0.4713,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,41,0.5463,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,37,0.4529,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,33,0.2925,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,43,0.6607,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,40,0.4437,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,38,0.4203,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,37,0.4524,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,35,0.3432,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,35,0.3328,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,39,0.4122,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,45,0.6699,assume wild,n,.,na
Dog Bay,5/30/2024,2024,na,St Herman Harbor,pink salmon,35,0.3191,assume wild,n,.,na
Cook,6/6/2024,2024,546,Eelgrass North,pink salmon,43,0.6277,unknown,n,.,24-021
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,64,2.4885,unknown,n,.,24-022
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,67,2.477,unknown,n,.,24-023
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,60,1.8163,unknown,n,.,24-024
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,66,2.327,unknown,n,.,24-025
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,66,2.3568,unknown,n,.,24-026
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,62,1.977,unknown,n,.,24-027
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,64,2.0389,unknown,n,.,24-028
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,60,1.9513,unknown,n,.,24-029
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,57,1.6331,unknown,n,.,24-030
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,63,1.9325,unknown,n,.,24-031
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,64,2.3082,unknown,n,.,24-032
Cook,6/6/2024,2024,543,Laminaria East,pink salmon,70,2.7663,unknown,n,.,24-033
Cook,6/6/2024,2024,544,EG West,pink salmon,68,2.4485,unknown,n,.,24-035
Cook,6/6/2024,2024,544,EG West,pink salmon,63,2.1247,unknown,n,.,24-036
Cook,6/6/2024,2024,544,EG West,pink salmon,47,0.873,unknown,n,.,24-037
Cook,6/6/2024,2024,544,EG West,pink salmon,61,2.2239,unknown,n,.,24-038
Cook,6/6/2024,2024,544,EG West,pink salmon,60,2.1263,unknown,n,.,24-039
Cook,6/6/2024,2024,544,EG West,pink salmon,61,1.9136,unknown,n,.,24-040
Cook,6/6/2024,2024,544,EG West,pink salmon,49,1.1679,unknown,n,.,24-041
Cook,6/6/2024,2024,544,EG West,pink salmon,30,0.3676,unknown,n,.,24-042
Cook,6/6/2024,2024,544,EG West,pink salmon,31,0.2716,unknown,n,.,24-043
Cook,6/6/2024,2024,544,EG West,pink salmon,53,1.3898,unknown,n,.,24-044
Cook,6/6/2024,2024,544,EG West,pink salmon,50,1.1537,unknown,n,.,24-045
Cook,6/6/2024,2024,544,EG West,pink salmon,52,1.3189,unknown,n,.,24-046
Cook,6/6/2024,2024,544,EG West,pink salmon,44,0.8433,unknown,n,.,24-047
Cook,6/6/2024,2024,544,EG West,pink salmon,43,0.6958,unknown,n,.,24-048
Cook,6/6/2024,2024,544,EG West,pink salmon,46,1.6774,unknown,n,.,24-049
Cook,6/6/2024,2024,544,EG West,pink salmon,35,0.4291,unknown,n,.,24-050
Cook,6/6/2024,2024,544,EG West,pink salmon,51,1.1924,unknown,n,.,24-051
Cook,6/6/2024,2024,544,EG West,pink salmon,59,1.7137,unknown,n,.,24-052
Cook,6/6/2024,2024,544,EG West,pink salmon,57,1.433,unknown,n,.,24-053
Cook,6/6/2024,2024,544,EG West,pink salmon,54,1.1631,unknown,n,.,24-054
Cook,6/6/2024,2024,544,EG West,pink salmon,48,1.2804,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,53,1.2666,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,51,1.0448,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,45,1.0679,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,55,1.3348,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,46,0.8041,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,61,1.8698,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,52,1.1212,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,48,0.925,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,55,1.2518,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,38,0.4611,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,58,1.5544,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,47,0.8601,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,47,0.8739,unknown,n,.,na
Cook,6/6/2024,2024,544,EG West,pink salmon,53,1.2248,unknown,n,.,na
Agripina,7/9/2024,2024,566,,pink salmon,33,0.1885,unknown,n,.,24-055
Port Wrangell,7/10/2024,2024,567,,pink salmon,60,1.6013,unknown,n,.,24-056
Agripina,7/9/2024,2024,561,,pink salmon,41,0.5484,unknown,n,.,24-057
Balboa,7/21/2024,2024,583,,pink salmon,44,0.8828,unknown,n,.,24-058
Japanese,7/31/2024,2024,603,,pink salmon,82,5.3762,unknown,n,.,24-059
Mitro,7/26/2024,2024,592,,pink salmon,77,5.2005,unknown,n,.,24-060
Japanese,7/31/2024,2024,602,,pink salmon,92,7.6791,unknown,n,.,24-061
Rodman Reach,7/7/2024,2024,558,,pink salmon,42,0.5006,unknown,n,.,24-062
Rodman Reach,7/7/2024,2024,558,,pink salmon,43,0.6589,unknown,n,.,24-063
Mitro,7/26/2024,2024,595, ,pink salmon,76,3.4534,unknown,n,.,24-064
Mitro,7/26/2024,2024,595,,pink salmon,69,2.3123,unknown,n,.,24-065
Mitro,7/26/2024,2024,594,,pink salmon,88,6.9019,unknown,n,.,24-066
Mitro,7/26/2024,2024,594,,pink salmon,78,4.69,unknown,n,.,24-067
Baralof,7/18/2024,2024,573,,pink salmon,80,5.1469,unknown,n,.,24-068
Baralof,7/18/2024,2024,573,,pink salmon,78,4.3095,unknown,n,.,24-069
Baralof,7/18/2024,2024,573,,pink salmon,76,4.3953,unknown,n,.,24-070
Baralof,7/18/2024,2024,573,,pink salmon,65,2.8239,unknown,n,.,24-071
Baralof,7/18/2024,2024,573,,pink salmon,60,1.903,unknown,n,.,24-072
Baralof,7/18/2024,2024,573,,pink salmon,59,1.738,unknown,n,.,24-073
Mitro,7/26/2024,2024,593,,pink salmon,74,3.4293,unknown,n,.,24-074
Mitro,7/26/2024,2024,593,,pink salmon,70,3.2818,unknown,n,.,24-075
Mitro,7/26/2024,2024,593,,pink salmon,72,3.3105,unknown,n,.,24-076
Mitro,7/26/2024,2024,593,,pink salmon,83,5.2492,unknown,n,.,24-077
Mitro,7/26/2024,2024,593,,pink salmon,69,3.294,unknown,n,.,24-078
Fox,7/23/2024,2024,591,,pink salmon,53,1.3298,unknown,n,.,24-079
Fox,7/23/2024,2024,591,,pink salmon,63,2.0529,unknown,n,.,24-080
Fox,7/23/2024,2024,591,,pink salmon,69,2.8544,unknown,n,.,24-081
Fox,7/23/2024,2024,591,,pink salmon,70,2.7135,unknown,n,.,24-082
Fox,7/23/2024,2024,591,,pink salmon,73,3.3241,unknown,n,.,24-083
Kiliuda,7/3/2024,2024,551,,pink salmon,61,2.3339,unknown,n,.,24-084
Kiliuda,7/3/2024,2024,551,,pink salmon,69,2.6192,unknown,n,.,24-085
Kiliuda,7/3/2024,2024,551,,pink salmon,70,2.2534,unknown,n,.,24-086
Kiliuda,7/3/2024,2024,551,,pink salmon,65,2.4465,unknown,n,.,24-087
Kiliuda,7/3/2024,2024,551,,pink salmon,61,1.819,unknown,n,.,24-088
Kiliuda,7/3/2024,2024,551,,pink salmon,71,3.2747,unknown,n,.,24-089
Kiliuda,7/3/2024,2024,551,,pink salmon,63,1.7754,unknown,n,.,24-090
Kiliuda,7/3/2024,2024,551,,pink salmon,66,1.9576,unknown,n,.,24-091
Kiliuda,7/3/2024,2024,551,,pink salmon,56,1.2931,unknown,n,.,24-092
Kiliuda,7/3/2024,2024,551,,pink salmon,59,1.5639,unknown,n,.,24-093
Mitro,7/26/2024,2024,596,,pink salmon,58,1.6371,unknown,n,.,24-094
Mitro,7/26/2024,2024,596,,pink salmon,72,3.5222,unknown,n,.,24-095
Mitro,7/26/2024,2024,596,,pink salmon,95,7.1892,unknown,n,.,24-096
Mitro,7/26/2024,2024,596,,pink salmon,66,2.4265,unknown,n,.,24-097
Mitro,7/26/2024,2024,596,,pink salmon,74,4.1592,unknown,n,.,24-098
Mitro,7/26/2024,2024,596,,pink salmon,75,4.539,unknown,n,.,24-099
Mitro,7/26/2024,2024,596,,pink salmon,70,2.9742,unknown,n,.,24-100
Mitro,7/26/2024,2024,596,,pink salmon,70,2.7555,unknown,n,.,24-101
Mitro,7/26/2024,2024,596,,pink salmon,66,2.8711,unknown,n,.,24-102
Mitro,7/26/2024,2024,596,,pink salmon,78,5.1228,unknown,n,.,24-103
Mitro,7/26/2024,2024,596,,pink salmon,50,1.2517,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,64,2.676,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,70,3.3127,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,65,2.7883,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,60,2.4018,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,56,1.6887,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,64,2.5737,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,61,2.3432,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,70,2.9975,unknown,n,.,24-104
Falmouth,7/20/2024,2024,576,,pink salmon,68,2.6586,unknown,n,.,24-105
Falmouth,7/20/2024,2024,576,,pink salmon,69,2.7175,unknown,n,.,24-106
Falmouth,7/20/2024,2024,576,,pink salmon,66,2.8266,unknown,n,.,24-107
Falmouth,7/20/2024,2024,576,,pink salmon,67,2.6505,unknown,n,.,24-108
Falmouth,7/20/2024,2024,576,,pink salmon,69,2.8069,unknown,n,.,24-109
Falmouth,7/20/2024,2024,576,,pink salmon,71,3.275,unknown,n,.,24-110
Falmouth,7/20/2024,2024,576,,pink salmon,65,2.5175,unknown,n,.,24-111
Falmouth,7/20/2024,2024,576,,pink salmon,68,2.6197,unknown,n,.,24-112
Falmouth,7/20/2024,2024,576,,pink salmon,65,2.437,unknown,n,.,24-113
Falmouth,7/20/2024,2024,576,,pink salmon,64,2.3419,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,70,2.7915,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,70,3.2377,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,69,2.4984,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,67,2.7154,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,66,2.7093,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,65,2.4641,unknown,n,.,na
Falmouth,7/20/2024,2024,576,,pink salmon,68,2.6784,unknown,n,.,na
Japanese,7/31/2024,2024,604,,pink salmon,83,6.6448,unknown,n,.,24-114
Japanese,7/31/2024,2024,604,,pink salmon,87,6.2758,unknown,n,.,24-115
Japanese,7/31/2024,2024,604,,pink salmon,90,7.8375,unknown,n,.,24-116
Japanese,7/31/2024,2024,604,,pink salmon,86,6.0475,unknown,n,.,24-117
Japanese,7/31/2024,2024,604,,pink salmon,86,5.5549,unknown,n,.,24-118
Japanese,7/31/2024,2024,604,,pink salmon,85,6.4274,unknown,n,.,24-119
Japanese,7/31/2024,2024,604,,pink salmon,89,6.2634,unknown,n,.,24-120
Japanese,7/31/2024,2024,604,,pink salmon,80,5.3862,unknown,n,.,24-121
Japanese,7/31/2024,2024,604,,pink salmon,76,4.9591,unknown,n,.,24-122
Japanese,7/31/2024,2024,604,,pink salmon,73,3.9454,unknown,n,.,24-123
Japanese,7/31/2024,2024,604,,pink salmon,66,2.9517,unknown,n,.,24-124
Kiliuda,7/3/2024,2024,549,,pink salmon,58,1.5591,unknown,n,.,24-125
Kiliuda,7/3/2024,2024,549,,pink salmon,56,1.1876,unknown,n,.,24-126
Kiliuda,7/3/2024,2024,549,,pink salmon,73,2.8142,unknown,n,.,24-127
Kiliuda,7/3/2024,2024,549,,pink salmon,67,2.4432,unknown,n,.,24-128
Kiliuda,7/3/2024,2024,549,,pink salmon,56,1.4458,unknown,n,.,24-129
Kiliuda,7/3/2024,2024,549,,pink salmon,60,1.6664,unknown,n,.,24-130
Kiliuda,7/3/2024,2024,549,,pink salmon,58,1.5716,unknown,n,.,24-131
Kiliuda,7/3/2024,2024,549,,pink salmon,57,1.0587,unknown,n,.,24-132
Kiliuda,7/3/2024,2024,549,,pink salmon,59,1.2006,unknown,n,.,24-133
Kiliuda,7/3/2024,2024,549,,pink salmon,65,1.9308,unknown,n,.,24-134
Rodman Reach,7/7/2024,2024,560,,pink salmon,66,2.5797,unknown,n,.,24-135
Rodman Reach,7/7/2024,2024,560,,pink salmon,65,2.6977,unknown,n,.,24-136
Rodman Reach,7/7/2024,2024,560,,pink salmon,57,1.4889,unknown,n,.,24-137
Rodman Reach,7/7/2024,2024,560,,pink salmon,60,1.6406,unknown,n,.,24-138
Rodman Reach,7/7/2024,2024,560,,pink salmon,59,1.3644,unknown,n,.,24-139
Rodman Reach,7/7/2024,2024,560,,pink salmon,78,3.793,unknown,n,.,24-140
Rodman Reach,7/7/2024,2024,560,,pink salmon,71,3.0184,unknown,n,.,24-141
Rodman Reach,7/7/2024,2024,560,,pink salmon,73,2.9413,unknown,n,.,24-142
Rodman Reach,7/7/2024,2024,560,,pink salmon,51,0.9806,unknown,n,.,24-143
Rodman Reach,7/7/2024,2024,560,,pink salmon,56,1.3609,unknown,n,.,24-144
Rodman Reach,7/7/2024,2024,560,,pink salmon,63,2.0693,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,64,2.0177,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,66,1.959,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,67,2.4567,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,56,1.2192,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,68,2.3693,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,47,0.7543,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,52,1.0958,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,66,Too mushy,unknown,n,.,na
Rodman Reach,7/7/2024,2024,560,,pink salmon,67,Too mushy,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,57,1.2967,unknown,n,.,24-145
Kiliuda,7/3/2024,2024,548,,pink salmon,60,1.4268,unknown,n,.,24-146
Kiliuda,7/3/2024,2024,548,,pink salmon,64,1.7746,unknown,n,.,24-147
Kiliuda,7/3/2024,2024,548,,pink salmon,61,1.4858,unknown,n,.,24-148
Kiliuda,7/3/2024,2024,548,,pink salmon,61,1.2943,unknown,n,.,24-149
Kiliuda,7/3/2024,2024,548,,pink salmon,58,1.3191,unknown,n,.,24-150
Kiliuda,7/3/2024,2024,548,,pink salmon,60,1.3279,unknown,n,.,24-151
Kiliuda,7/3/2024,2024,548,,pink salmon,59,1.4932,unknown,n,.,24-152
Kiliuda,7/3/2024,2024,548,,pink salmon,58,1.1672,unknown,n,.,24-153
Kiliuda,7/3/2024,2024,548,,pink salmon,63,1.5036,unknown,n,.,24-154
Kiliuda,7/3/2024,2024,548,,pink salmon,64,1.8459,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,62,1.582,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,57,2.763,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,59,1.1519,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,53,0.98,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,57,1.3737,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,56,1.2004,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,55,1.0007,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,58,1.6462,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,55,0.8349,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,53,0.9047,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,65,1.7322,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,54,1.1846,unknown,n,.,na
Kiliuda,7/3/2024,2024,548,,pink salmon,58,1.2554,unknown,n,.,na
Mitro,7/26/2024,2024,596,,pink salmon,97,8.4323,unknown,n,.,24-155
Mitro,7/26/2024,2024,596,,pink salmon,106,11.7522,unknown,n,.,24-156
ALB,8/18/2024,2024,,BB Eelgrass,pink salmon,85,6.2302,unknown,n,.,24-157
ALB,8/18/2024,2024,,Lam Point,pink salmon,103,10.8802,unknown,n,.,24-158
ALB,8/18/2024,2024,,Lam Point,pink salmon,80,4.6852,unknown,n,.,24-159
ALB,7/20/2024,2024,,Lam #2,pink salmon,76,3.2579,unknown,n,.,24-160
ALB,7/20/2024,2024,,Lam #2,pink salmon,64,2.5864,unknown,n,.,24-161
ALB,7/20/2024,2024,,Lam #2,pink salmon,67,2.8526,unknown,n,.,24-162
ALB,8/19/2024,2024,,Wooden Boat,pink salmon,81,5.3021,unknown,n,.,24-163
ALB,8/19/2024,2024,,Wooden Boat,pink salmon,78,4.4307,unknown,n,.,24-164
ALB,8/19/2024,2024,,Wooden Boat,pink salmon,79,5.0249,unknown,n,.,24-165
ALB,8/19/2024,2024,,Wooden Boat,pink salmon,83,4.6826,unknown,n,.,24-166
ALB,8/19/2024,2024,,Wooden Boat,pink salmon,63,2.6417,unknown,n,.,24-167
ALB,8/19/2024,2024,,White Rock,pink salmon,96,9.4336,unknown,n,.,24-168
ALB,8/19/2024,2024,,White Rock,pink salmon,88,7.2167,unknown,n,.,24-169
ALB,8/19/2024,2024,,White Rock,pink salmon,102,11.2864,unknown,n,.,24-170
ALB,8/19/2024,2024,,White Rock,pink salmon,91,9.1773,unknown,n,.,24-171
ALB,8/19/2024,2024,,White Rock,pink salmon,97,8.3607,unknown,n,.,24-172
ALB,8/19/2024,2024,,White Rock,pink salmon,88,6.6078,unknown,n,.,24-173
ALB,8/19/2024,2024,,White Rock,pink salmon,105,11.8046,unknown,n,.,24-174
ALB,7/20/2024,2024,,EG Point,pink salmon,50,1.1133,unknown,n,.,24-175
ALB,7/20/2024,2024,,EG Point,pink salmon,53,1.4283,unknown,n,.,24-176
ALB,7/20/2024,2024,,EG Point,pink salmon,53,1.4091,unknown,n,.,24-177
ALB,7/20/2024,2024,,EG Point,pink salmon,53,1.4085,unknown,n,.,24-178
ALB,7/20/2024,2024,,EG Point,pink salmon,53,1.3696,unknown,n,.,24-179
ALB,7/20/2024,2024,,EG Point,pink salmon,55,1.5373,unknown,n,.,24-180
ALB,7/20/2024,2024,,EG Point,pink salmon,51,1.4049,unknown,n,.,24-181
ALB,7/20/2024,2024,,EG Point,pink salmon,56,1.7678,unknown,n,.,24-182
ALB,7/20/2024,2024,,Wooden Boat,pink salmon,68,3.2794,unknown,n,.,24-183
ALB,7/20/2024,2024,,Wooden Boat,pink salmon,67,3.266,unknown,n,.,24-184
ALB,7/20/2024,2024,,Wooden Boat,pink salmon,73,3.9722,unknown,n,.,24-185
ALB,8/19/2024,2024,,Lam Point,pink salmon,73,3.3096,unknown,n,.,24-186
ALB,8/18/2024,2024,,Lam #2,pink salmon,76,4.3768,unknown,n,.,24-187
ALB,8/18/2024,2024,,Lam #2,pink salmon,89,6.6514,unknown,n,.,24-188
ALB,8/18/2024,2024,,Lam #2,pink salmon,73,3.5357,unknown,n,.,24-189
ALB,8/18/2024,2024,,Lam #2,pink salmon,80,4.9481,unknown,n,.,24-190
ALB,8/18/2024,2024,,Lam #2,pink salmon,91,7.1339,unknown,n,.,24-191
ALB,8/18/2024,2024,,Lam #2,pink salmon,88,5.9262,unknown,n,.,24-192
